order_id,customer_id,order_date,total_amount
1939,8642,2024-11-20,917.75
1940,2012,2024-04-16,951.16
1941,1091,2024-09-11,3376.03
1942,5371,2025-01-03,3730.1
1943,3178,2024-10-19,1833.44
1944,3872,2025-01-28,2804.27
1945,34,2024-10-02,2942.76
1946,3247,2024-11-05,490.23
1947,8468,2024-05-23,1223.67
1948,1466,2024-11-22,3385.97
1949,9318,2025-03-01,1409.11
1950,3246,2024-04-11,4515.03
1951,7924,2024-07-17,3417.04
1952,2636,2024-09-23,4472.98
1953,9178,2024-07-25,4791.44
1954,5215,2024-12-16,2811.64
1955,42,2024-11-06,2247.52
1956,3531,2025-01-30,1643.66
1957,5582,2025-01-10,1150.97
1958,6479,2024-06-12,1289.31
1959,2052,2025-01-29,1301.38
1960,9108,2024-06-13,1992.87
1961,2687,2025-03-06,4948.31
1962,3043,2024-12-28,3557.84
1963,6557,2024-12-31,4243.11
1964,2503,2024-07-04,3858.39
1965,4849,2024-07-03,3942.77
1966,9492,2025-02-19,4489.75
1967,2499,2024-05-13,2079.67
1968,7683,2024-07-15,456.6
1969,8315,2024-06-26,1801.92
1970,1900,2024-08-30,2188.36
1971,8543,2024-03-23,2053.35
1972,1787,2025-03-15,3232.42
1973,8301,2024-06-25,1812.97
1974,4448,2025-01-07,2588.94
1975,6232,2025-01-25,2240.44
1976,6265,2024-06-01,693.84
1977,8186,2025-03-04,2021.36
1978,8498,2024-11-27,2049.79
1979,4304,2024-09-26,4780.35
1980,7083,2025-03-22,2012.04
1981,4320,2024-06-28,1299.41
1982,4491,2024-12-27,2393.47
1983,1500,2025-03-13,1670.99
1984,718,2024-05-04,1579.98
1985,857,2024-08-30,4052.02
1986,6872,2024-10-20,3582.36
1987,4423,2024-06-02,2613.76
1988,7099,2025-01-21,2636.02
1989,1928,2024-05-29,4907.06
1990,2985,2025-03-20,4783.83
1991,9869,2024-04-29,685.66
1992,4096,2025-01-08,3392.24
1993,9882,2025-03-06,1281.6
1994,4895,2024-04-22,909.13
1995,8172,2024-03-22,3839.14
1996,5839,2024-04-07,439.96
1997,1661,2024-03-27,4271.92
1998,8562,2024-08-26,4260.21
1999,9044,2025-01-30,1361.23
2000,2447,2024-10-27,1982.93
2001,8000,2024-12-16,3222.28
2002,7676,2025-02-21,1460.61
2003,6779,2025-02-28,3263.15
2004,8861,2024-11-09,1290.05
2005,3060,2024-09-27,2360.38
2006,505,2024-05-05,213.32
2007,3482,2024-09-07,407.98
2008,2818,2024-07-31,4346.73
2009,9921,2024-05-02,2073.49
2010,4792,2024-04-14,863.66
2011,6911,2024-05-24,4023.8
2012,5982,2025-02-21,3879.93
2013,3817,2024-05-28,1603.62
2014,3423,2025-02-06,925.01
2015,6850,2025-02-06,4721.7
2016,1017,2024-07-01,4203.36
2017,816,2024-10-12,3802.48
2018,8008,2024-05-16,4494.77
2019,1870,2025-01-24,3959.75
2020,2948,2025-03-02,2586.36
2021,8475,2024-09-28,4286.49
2022,8699,2025-01-29,3825.13
2023,4716,2025-02-15,1370.51
2024,6987,2024-07-05,3372.98
2025,9974,2024-10-18,4483.1
2026,1685,2024-07-02,803.43
2027,6298,2025-03-12,2343.28
2028,8793,2024-09-04,278.18
2029,5117,2024-07-31,1566.97
2030,6644,2024-08-03,1844.03
2031,6317,2024-09-24,791.79
2032,2672,2024-12-30,2845.58
2033,3108,2025-01-27,2932.58
2034,5215,2025-02-23,3967.92
2035,2622,2024-07-16,2630.85
2036,4645,2024-04-21,1149.93
2037,1362,2024-11-01,920.76
2038,3011,2024-10-18,4451.09
2039,5735,2024-04-09,581.65
2040,2000,2024-10-26,101.57
2041,598,2025-03-11,2547.06
2042,4424,2025-02-28,551.57
2043,6416,2024-05-31,2996.41
2044,1799,2024-08-17,250.6
2045,6765,2024-03-25,2833.62
2046,3666,2024-05-13,329.57
2047,6578,2024-12-17,3611.36
2048,4602,2024-04-01,4179.02
2049,7743,2024-05-08,3352.36
2050,7025,2024-11-24,659.98
2051,6473,2025-03-10,2864.46
2052,7255,2024-04-15,1526.91
2053,330,2024-04-24,3956.9
2054,3314,2025-03-16,1575.12
2055,1841,2024-12-13,4719.9
2056,8262,2024-06-14,3180.25
2057,4229,2024-04-24,4669.57
2058,130,2025-03-09,2322.64
2059,1919,2024-03-27,1703.29
2060,7442,2024-12-19,86.46
2061,3312,2024-06-15,2615.97
2062,1010,2024-09-13,2531.22
2063,8227,2024-08-03,2618.5
2064,1348,2024-09-08,744.88
2065,254,2024-11-29,3939.94
2066,5749,2024-04-18,3179.63
2067,5921,2025-01-19,2289.61
2068,1537,2024-07-22,1879.21
2069,3540,2024-07-27,2096.19
2070,4279,2024-06-09,2473.15
2071,8444,2024-10-20,571.43
2072,9904,2024-08-02,4371.47
2073,5185,2024-11-27,2420.15
2074,2144,2024-06-06,421.16
2075,3425,2024-11-19,1433.78
2076,6522,2024-09-15,2533.05
2077,9966,2024-11-23,4626.59
2078,6448,2025-03-10,2145.5
2079,1859,2024-10-17,596.72
2080,4657,2024-12-30,2308.65
2081,9011,2024-09-17,1667.32
2082,8130,2024-07-25,306.66
2083,8493,2025-01-12,2531.6
2084,7152,2024-06-08,55.91
2085,1207,2025-01-13,3779.47
2086,4532,2024-06-04,3901.62
2087,3483,2024-12-22,1134.35
2088,1820,2024-06-30,2861.31
2089,5136,2024-09-29,1214.02
2090,2924,2024-07-05,905.01
2091,556,2025-01-05,819.01
2092,9848,2024-07-13,1862.9
2093,4113,2024-08-01,3399.2
2094,4400,2024-08-20,2781.71
2095,4240,2024-10-06,550.96
2096,8129,2024-10-24,649.22
2097,9227,2024-10-30,576.87
2098,328,2024-08-12,596.58
2099,1857,2025-02-02,2207.23
2100,2846,2025-01-19,2319.07
2101,8704,2024-11-05,3644.0
2102,2552,2024-08-24,2420.22
2103,8399,2024-03-23,4925.26
2104,1266,2024-07-21,600.28
2105,8208,2024-08-09,4053.32
2106,4678,2024-09-19,340.6
2107,8893,2024-10-03,3639.91
2108,8877,2024-04-11,4282.57
2109,3277,2024-04-11,4873.03
2110,623,2025-01-08,4074.67
2111,6246,2024-07-31,629.31
2112,6915,2024-07-03,3791.19
2113,1785,2024-05-04,4382.27
2114,9286,2024-06-05,53.85
2115,7826,2024-10-17,4037.95
2116,7979,2024-12-29,851.76
2117,7463,2024-12-15,3714.78
2118,6514,2024-09-02,4916.38
2119,3010,2024-03-22,2163.17
2120,6987,2024-09-13,4332.64
2121,2039,2024-07-26,2131.75
2122,3301,2024-05-14,2073.61
2123,3186,2024-10-03,1842.83
2124,1777,2025-01-27,848.22
2125,9644,2024-04-15,889.05
2126,1744,2025-02-05,2551.75
2127,7140,2025-02-14,588.76
2128,4403,2024-10-14,4335.04
2129,1404,2024-06-10,4705.58
2130,7281,2024-08-12,1926.37
2131,8587,2024-10-04,1425.19
2132,8691,2024-10-21,2306.13
2133,4126,2024-10-31,4371.2
2134,4459,2024-05-23,1827.26
2135,2866,2025-02-08,1841.57
2136,2328,2025-01-10,4571.72
2137,8590,2024-07-21,2610.16
2138,9541,2025-03-05,108.02
2139,2171,2024-06-20,1090.52
2140,4405,2024-11-19,3205.4
2141,8639,2024-07-30,2846.06
2142,9455,2025-01-20,1440.48
2143,3226,2024-06-07,4153.32
2144,6274,2024-05-04,3954.15
2145,2335,2024-09-30,3553.6
2146,7338,2024-09-06,2383.96
2147,9537,2024-10-01,1299.54
2148,8423,2024-09-29,4326.66
2149,5667,2024-06-30,52.9
2150,9950,2024-12-18,4652.14
2151,1979,2024-10-10,885.42
2152,4230,2025-02-23,831.12
2153,4869,2024-11-01,275.05
2154,8556,2024-12-22,4661.62
2155,7281,2024-06-23,1091.27
2156,8093,2025-01-16,1842.55
2157,2150,2024-06-05,909.32
2158,1145,2024-10-23,4584.51
2159,4310,2024-12-04,662.84
2160,28,2024-12-14,3101.8
2161,5019,2024-11-21,3779.1
2162,6225,2024-04-04,1589.16
2163,4373,2024-11-23,475.16
2164,7941,2024-06-23,4375.57
2165,165,2024-06-08,4684.24
2166,3951,2024-09-18,278.84
2167,9192,2025-03-13,746.78
2168,1368,2024-09-23,4511.48
2169,1386,2024-11-20,4257.11
2170,340,2024-04-19,1565.45
2171,3256,2024-06-23,4558.7
2172,1848,2025-01-11,364.36
2173,3714,2024-08-18,2198.86
2174,9611,2024-05-21,4916.85
2175,9060,2025-03-08,160.65
2176,802,2024-09-29,675.44
2177,3225,2024-10-01,2174.9
2178,5134,2024-05-04,2426.05
2179,8281,2024-12-09,4004.37
2180,5555,2024-10-22,3767.45
2181,7912,2024-08-02,1138.15
2182,7084,2024-12-06,29.34
2183,8904,2025-01-27,3876.45
2184,6515,2025-01-23,2064.28
2185,1901,2024-12-17,4069.15
2186,5996,2025-02-03,2093.36
2187,3088,2025-03-17,4904.71
2188,7876,2025-03-15,2474.85
2189,551,2025-01-20,832.92
2190,7036,2024-04-02,660.09
2191,2316,2024-04-03,713.37
2192,824,2025-03-16,2056.28
2193,1992,2024-03-31,3677.44
2194,7763,2024-04-07,3204.46
2195,8893,2025-01-26,2624.61
2196,9424,2024-04-01,2802.66
2197,8113,2024-05-24,2428.95
2198,6969,2024-09-18,4762.12
2199,2986,2024-12-19,2214.24
2200,9809,2024-09-06,3280.96
2201,6914,2024-07-05,4150.52
2202,7075,2025-02-22,132.81
2203,9691,2024-07-08,3812.42
2204,2210,2024-04-24,682.91
2205,6818,2025-03-15,2425.45
2206,6713,2025-03-09,3294.46
2207,4538,2024-08-07,1667.79
2208,6367,2024-04-10,3012.85
2209,386,2024-07-25,569.78
2210,7015,2024-07-09,2424.35
2211,9457,2024-10-31,3050.16
2212,1217,2024-12-30,3186.79
2213,8365,2024-05-04,1673.34
2214,2259,2024-06-19,1915.25
2215,3198,2024-08-29,654.43
2216,49,2025-01-16,3461.94
2217,7966,2024-04-21,145.57
2218,484,2024-06-03,3346.3
2219,8643,2024-08-26,4663.25
2220,5990,2024-09-12,4229.01
2221,3719,2024-09-06,3832.89
2222,9149,2024-06-16,3920.82
2223,8016,2025-01-05,4198.16
2224,8823,2025-02-06,4034.66
2225,1495,2024-10-26,1815.05
2226,103,2025-01-31,2650.57
2227,1927,2024-03-26,3083.26
2228,7867,2025-03-05,1456.98
2229,6463,2025-02-09,688.02
2230,4173,2024-12-09,3937.82
2231,5032,2024-12-09,4738.09
2232,9330,2024-04-23,1059.37
2233,2032,2024-11-26,4872.74
2234,5234,2024-12-13,1871.87
2235,2064,2024-04-15,1297.21
2236,1280,2025-03-12,1895.16
2237,6979,2025-01-20,1798.27
2238,2387,2024-07-06,1981.45
2239,6024,2025-01-16,1716.89
2240,5562,2025-03-22,192.64
2241,9709,2024-10-14,1008.05
2242,2468,2025-01-01,3376.36
2243,8347,2024-03-25,1193.43
2244,1457,2024-04-08,556.22
2245,2792,2024-06-05,3872.98
2246,1560,2024-07-25,3265.56
2247,8053,2025-02-12,570.74
2248,1984,2024-07-24,4917.58
2249,9279,2024-05-06,1753.28
2250,7774,2024-12-12,1547.2
2251,3804,2024-09-01,2088.87
2252,6490,2024-10-12,2853.42
2253,6241,2024-11-01,1703.07
2254,4674,2024-05-22,4656.67
2255,3344,2025-02-12,2906.54
2256,5778,2024-03-27,3892.18
2257,4425,2024-09-29,1813.55
2258,9955,2024-08-23,2401.42
2259,2952,2024-06-14,2877.7
2260,6225,2024-07-09,3072.61
2261,8551,2024-12-15,227.48
2262,5936,2024-03-29,3585.08
2263,7256,2025-01-31,3561.61
2264,1830,2024-11-04,411.91
2265,8895,2024-07-10,2219.05
2266,8781,2025-03-06,3730.61
2267,3654,2024-09-21,3872.21
2268,7363,2024-10-10,1320.8
2269,676,2024-08-09,3117.56
2270,9871,2024-09-18,1515.11
2271,4873,2024-07-04,1338.35
2272,5403,2024-11-22,4085.58
2273,6901,2024-11-15,482.76
2274,197,2024-05-19,2309.21
2275,680,2024-06-14,2901.47
2276,857,2024-05-23,177.63
2277,5168,2024-08-15,3182.79
2278,553,2024-06-13,3238.04
2279,9546,2024-08-18,1916.9
2280,8303,2025-01-16,2587.63
2281,6605,2025-02-24,3525.04
2282,1419,2025-02-09,2188.28
2283,1968,2024-08-23,325.49
2284,4284,2024-09-01,256.22
2285,9545,2025-01-21,1288.63
2286,1131,2024-03-24,2764.09
2287,397,2025-02-13,1084.41
2288,9631,2024-05-29,77.32
2289,9913,2024-10-16,3629.31
2290,5141,2024-07-12,4495.29
2291,4762,2024-06-15,4553.21
2292,2494,2024-08-29,2744.94
2293,2283,2024-06-21,1403.23
2294,1208,2024-07-09,4976.47
2295,1320,2024-07-28,2593.92
2296,9571,2024-12-10,3882.89
2297,73,2024-04-12,1836.97
2298,2180,2024-06-07,1457.21
2299,2822,2024-07-27,3108.91
2300,5426,2025-03-12,3873.65
2301,9526,2024-10-18,3700.89
2302,5426,2024-10-19,29.99
2303,2991,2024-07-20,1457.53
2304,7777,2024-08-04,4449.1
2305,5639,2024-09-23,4778.59
2306,464,2025-01-25,124.89
2307,3966,2024-05-03,2008.82
2308,8939,2024-08-12,3096.04
2309,7667,2024-07-02,4317.51
2310,1013,2024-05-25,4268.73
2311,4616,2024-10-01,1730.96
2312,315,2024-04-26,823.79
2313,7825,2024-09-12,4510.85
2314,2316,2024-05-07,2551.05
2315,3616,2024-08-31,4699.01
2316,4742,2024-05-29,1886.1
2317,1246,2024-04-19,4119.49
2318,84,2024-04-04,4092.39
2319,3879,2024-11-03,4493.87
2320,7165,2024-07-12,2600.66
2321,3545,2024-06-15,2471.26
2322,5261,2024-11-15,1160.0
2323,1389,2024-07-17,529.22
2324,2324,2024-09-01,1849.53
2325,9281,2024-03-27,1311.1
2326,347,2024-08-18,2966.47
2327,45,2024-10-30,2168.5
2328,4655,2024-10-17,4172.94
2329,9947,2024-11-16,274.36
2330,5090,2024-06-25,4012.94
2331,7527,2024-12-12,1752.53
2332,1547,2024-05-21,411.38
2333,7500,2025-03-13,3628.16
2334,6261,2024-05-19,1653.19
2335,8344,2024-08-15,4036.26
2336,1507,2024-12-11,272.4
2337,9569,2024-11-08,4946.1
2338,4637,2024-08-01,991.16
2339,9521,2024-04-19,2083.74
2340,4902,2024-08-12,3797.5
2341,9529,2024-07-06,74.29
2342,4746,2024-08-20,3513.62
2343,6794,2025-02-02,3343.52
2344,7622,2024-12-10,2077.19
2345,1437,2024-07-09,4224.11
2346,3156,2024-06-25,3154.81
2347,2103,2024-09-30,3280.31
2348,4053,2024-11-03,1046.23
2349,9211,2024-04-19,2787.47
2350,9690,2024-06-14,4057.72
2351,242,2024-12-28,831.61
2352,9629,2024-03-31,2982.6
2353,8300,2025-03-04,940.71
2354,511,2024-07-09,563.25
2355,8114,2025-02-27,4245.18
2356,550,2025-02-13,1485.8
2357,7146,2024-08-17,1786.47
2358,8390,2024-08-03,3525.72
2359,7367,2024-05-06,2245.46
2360,7547,2024-07-19,4319.07
2361,4717,2024-08-07,4189.89
2362,5124,2024-05-19,3637.5
2363,3331,2024-09-12,4002.98
2364,2811,2024-11-06,2895.35
2365,2270,2024-07-14,4589.19
2366,748,2024-06-25,795.53
2367,7431,2024-06-27,3022.44
2368,6215,2024-07-16,2140.49
2369,4299,2024-10-26,4998.02
2370,285,2024-06-21,694.9
2371,9152,2025-03-14,2918.39
2372,217,2024-12-27,2027.98
2373,2284,2024-09-04,3440.72
2374,7582,2024-04-13,1888.97
2375,2373,2024-09-12,3835.61
2376,6781,2024-12-13,4831.06
2377,4127,2024-05-25,3159.42
2378,5093,2024-08-15,3730.53
2379,3190,2025-01-03,1882.65
2380,8564,2024-04-24,2272.49
2381,6351,2024-08-01,2081.25
2382,3086,2024-11-24,954.69
2383,2639,2024-04-05,3501.25
2384,2219,2024-11-09,3911.21
2385,2975,2025-01-22,2785.56
2386,5279,2025-01-24,1161.37
2387,3581,2024-09-24,2304.26
2388,9654,2024-05-29,2636.83
2389,50,2025-03-04,3899.7
2390,8227,2024-06-10,457.3
2391,5782,2025-03-01,433.16
2392,5978,2024-10-15,4287.48
2393,8395,2025-01-22,4037.57
2394,5110,2024-12-13,2212.55
2395,1045,2024-07-13,4267.2
2396,202,2024-07-08,2484.94
2397,1886,2024-04-20,4542.87
2398,8111,2025-01-25,1535.26
2399,927,2024-10-27,2358.68
2400,3878,2024-07-14,4316.85
2401,3539,2024-03-22,3136.15
2402,7597,2024-07-25,2579.48
2403,6071,2024-03-29,2751.56
2404,5795,2024-08-19,2333.36
2405,3060,2024-10-11,4599.48
2406,8485,2024-07-27,3945.53
2407,7858,2024-08-01,4729.01
2408,3108,2024-08-30,2705.0
2409,4421,2025-01-10,3694.41
2410,5417,2024-07-26,1574.39
2411,8750,2024-05-14,39.72
2412,4084,2024-08-06,1029.94
2413,4600,2025-01-11,1157.03
2414,3455,2024-10-16,920.74
2415,2228,2024-05-05,4398.37
2416,3210,2024-10-29,3002.41
2417,3713,2024-04-30,845.86
2418,3077,2024-05-01,827.88
2419,8803,2024-07-06,53.19
2420,8996,2024-10-21,2587.64
2421,4042,2024-06-15,2590.03
2422,126,2025-01-03,2739.78
2423,4459,2024-04-09,3891.21
2424,4421,2025-01-18,4874.82
2425,1229,2024-08-13,3229.67
2426,7026,2024-11-14,4349.87
2427,2764,2024-10-15,2551.06
2428,9669,2024-09-06,1719.9
2429,4637,2025-03-03,370.5
2430,1281,2025-03-09,4072.78
2431,3594,2024-10-24,2429.09
2432,7910,2025-01-22,275.94
2433,8808,2024-03-27,1127.56
2434,300,2024-11-22,984.2
2435,737,2024-04-08,4526.07
2436,4052,2024-10-16,2759.48
2437,3897,2024-08-12,810.71
2438,1955,2024-06-30,244.41
2439,2137,2024-08-21,4198.27
2440,1814,2024-05-19,3374.14
2441,6383,2024-10-01,4957.7
2442,4209,2025-01-24,4979.78
2443,7479,2024-09-13,1420.1
2444,622,2024-09-19,1378.01
2445,5801,2025-01-16,346.31
2446,9087,2024-03-31,400.49
2447,7909,2024-09-27,3718.1
2448,5383,2024-05-19,4141.64
2449,1715,2024-06-04,4063.91
2450,6802,2024-06-08,2107.23
2451,434,2024-07-13,4759.01
2452,7757,2024-04-13,2835.94
2453,7727,2024-07-01,4376.39
2454,7143,2024-12-28,2574.52
2455,952,2024-08-16,2853.28
2456,1753,2025-01-04,4179.48
2457,7837,2024-05-24,3384.95
2458,1031,2024-07-22,4987.27
2459,3729,2024-06-13,745.04
2460,1808,2025-02-22,2408.81
2461,6229,2024-07-10,2562.02
2462,2707,2024-04-29,2895.89
2463,1725,2024-05-27,3627.36
2464,2799,2024-04-13,598.2
2465,3990,2025-03-15,62.45
2466,311,2024-10-16,2626.12
2467,8942,2024-10-17,4353.03
2468,500,2024-11-19,1980.48
2469,8808,2024-09-20,2226.98
2470,9363,2024-04-12,4101.14
2471,5863,2024-11-18,1876.99
2472,5595,2024-06-26,4179.5
2473,200,2024-06-12,99.93
2474,580,2024-07-24,237.82
2475,2476,2024-05-08,1608.42
2476,2366,2024-10-21,411.98
2477,7104,2024-06-14,2638.14
2478,1298,2024-07-06,897.32
2479,4510,2025-02-09,355.31
2480,8950,2025-02-17,3780.64
2481,7086,2025-02-26,206.33
2482,2561,2025-01-10,1906.04
2483,2023,2024-11-23,4249.83
2484,8226,2024-08-09,417.95
2485,188,2024-10-25,763.05
2486,9580,2024-05-03,396.46
2487,2260,2024-12-26,118.83
2488,3482,2024-06-03,2318.35
2489,9639,2025-03-22,1620.64
2490,2317,2024-08-26,369.24
2491,8379,2024-09-16,1343.31
2492,4322,2024-10-15,1680.23
2493,9498,2025-02-02,4320.7
2494,3046,2024-06-24,4555.46
2495,7366,2024-11-19,1210.7
2496,9167,2024-04-01,1614.45
2497,4887,2024-08-03,2024.3
2498,7367,2024-12-31,280.48
2499,9297,2024-05-21,1823.61
2500,1386,2025-02-01,4104.85
2501,5354,2025-02-21,4095.57
2502,6719,2024-05-12,2323.5
2503,5459,2025-01-11,612.66
2504,753,2024-08-12,3686.6
2505,9520,2024-04-16,604.79
2506,3427,2024-12-30,1167.78
2507,7739,2024-11-27,4016.33
2508,5654,2024-03-24,3390.01
2509,5000,2024-11-13,1647.04
2510,8205,2024-07-12,3007.14
2511,56,2024-11-08,3527.44
2512,1894,2024-11-02,2817.34
2513,5156,2024-04-29,580.41
2514,7170,2024-11-20,204.65
2515,8328,2024-05-15,1073.47
2516,4153,2024-05-18,1979.71
2517,4852,2024-12-09,773.83
2518,5233,2024-11-28,2016.85
2519,2070,2024-08-28,1455.47
2520,2629,2025-03-05,989.45
2521,2138,2024-03-24,4254.89
2522,3489,2024-10-21,3403.48
2523,5482,2024-04-03,3012.98
2524,9813,2025-02-25,1212.84
2525,20,2024-04-12,4535.58
2526,6413,2024-11-15,3824.21
2527,4093,2024-04-12,3482.99
2528,324,2024-05-11,3712.03
2529,124,2025-02-10,694.64
2530,4777,2024-06-28,2417.13
2531,199,2024-09-12,1471.75
2532,6014,2024-06-28,2979.31
2533,3902,2025-02-08,1421.83
2534,7064,2025-01-08,4335.24
2535,3760,2024-05-30,4017.79
2536,5135,2024-09-09,1791.13
2537,9106,2024-11-16,3199.14
2538,4348,2024-05-19,368.32
2539,5186,2024-12-10,3864.44
2540,7955,2024-06-04,2711.08
2541,2195,2024-05-05,4728.94
2542,5237,2025-03-13,637.92
2543,2484,2024-09-16,2704.73
2544,9029,2024-11-08,1746.83
2545,1356,2024-12-12,2846.59
2546,3332,2025-02-25,1056.7
2547,7355,2024-08-27,1853.3
2548,4375,2025-03-16,1781.59
2549,7181,2024-04-20,2894.56
2550,4104,2024-07-17,1191.6
2551,8497,2024-10-17,1927.75
2552,445,2024-12-15,98.39
2553,7990,2025-02-21,538.03
2554,5706,2024-10-11,4774.78
2555,7209,2025-01-08,4761.98
2556,1243,2024-07-19,2121.89
2557,7366,2024-07-13,2346.85
2558,4097,2024-12-09,1031.86
2559,3254,2024-09-18,1109.38
2560,2728,2025-02-15,3675.28
2561,537,2024-04-06,348.93
2562,9032,2024-06-10,3746.04
2563,1584,2024-11-27,2205.25
2564,2642,2024-05-21,4647.69
2565,9644,2024-06-17,2344.67
2566,6076,2024-05-01,90.19
2567,9205,2025-02-14,4372.6
2568,5430,2024-11-02,4556.92
2569,1275,2024-04-23,1349.48
2570,4857,2024-11-18,155.15
2571,7725,2024-08-17,617.94
2572,2436,2024-07-23,4670.89
2573,8439,2025-02-17,3014.66
2574,8305,2024-10-20,3628.06
2575,5003,2024-03-31,1301.08
2576,8277,2024-09-01,4512.45
2577,8849,2025-01-20,4142.63
2578,8787,2024-07-14,1406.24
2579,6388,2025-01-16,2074.03
2580,4227,2024-12-07,2591.89
2581,1482,2024-04-30,2241.57
2582,614,2024-12-06,3296.58
2583,3132,2024-12-15,3143.28
2584,1963,2024-12-15,2621.25
2585,9745,2024-03-29,712.27
2586,1966,2024-04-12,1133.4
2587,4489,2024-12-22,1714.5
2588,7500,2024-11-27,4292.0
2589,8244,2024-07-11,441.39
2590,9598,2024-09-05,1840.2
2591,3554,2025-02-18,641.55
2592,5552,2025-02-23,4500.5
2593,4408,2024-04-11,2197.71
2594,5874,2024-08-02,2204.02
2595,3047,2024-04-02,1309.69
2596,5565,2024-10-08,3372.01
2597,5848,2025-03-10,3844.36
2598,4238,2025-01-20,4001.31
2599,9921,2024-11-06,3225.69
2600,8142,2024-09-07,197.74
2601,5849,2024-08-04,839.39
2602,905,2024-06-18,1173.02
2603,682,2024-11-30,1183.48
2604,3714,2025-02-19,2438.93
2605,9004,2024-11-29,4423.83
2606,3660,2025-02-21,1384.47
2607,1615,2024-12-06,903.11
2608,2939,2024-11-21,2391.58
2609,1946,2025-01-05,2782.32
2610,5259,2024-04-06,132.08
2611,6251,2024-12-22,2854.95
2612,514,2024-04-04,4305.27
2613,5306,2024-09-21,1055.05
2614,7447,2024-11-21,1208.78
2615,2435,2024-12-01,1804.02
2616,9232,2024-11-23,4260.34
2617,9893,2024-10-31,446.25
2618,8755,2024-06-20,1410.21
2619,6620,2024-10-18,4345.42
2620,1986,2024-12-01,258.94
2621,6985,2024-07-11,3864.8
2622,7396,2024-11-30,4436.55
2623,6568,2025-02-01,2334.29
2624,5966,2024-11-29,3211.41
2625,2312,2024-05-31,4929.28
2626,687,2024-09-04,481.46
2627,8868,2024-04-27,2292.88
2628,748,2025-03-16,786.39
2629,1232,2025-01-30,3395.0
2630,9691,2024-10-30,4248.28
2631,779,2024-05-06,3384.17
2632,7837,2024-09-12,800.37
2633,1490,2024-11-22,1827.14
2634,2596,2024-06-27,4426.51
2635,7512,2024-05-23,1079.78
2636,1394,2024-04-07,4995.2
2637,6965,2024-10-11,3473.66
2638,7797,2024-11-07,2100.27
2639,6010,2024-12-23,4759.63
2640,391,2024-10-10,3513.87
2641,4755,2024-05-12,2114.17
2642,1032,2024-05-02,3574.99
2643,9662,2024-06-16,2667.84
2644,8729,2024-10-25,3700.26
2645,9372,2024-03-24,464.12
2646,373,2024-03-26,817.66
2647,8952,2024-11-06,3855.56
2648,4536,2025-02-15,4205.71
2649,7314,2024-05-17,1045.52
2650,9292,2024-05-15,788.8
2651,3876,2024-11-18,4711.11
2652,3992,2024-08-26,4224.98
2653,8153,2024-11-10,1935.08
2654,3045,2025-01-30,617.12
2655,2515,2024-12-03,2023.81
2656,6887,2024-04-23,763.12
2657,5702,2024-08-28,769.73
2658,8299,2024-10-06,2761.77
2659,593,2025-02-16,4673.53
2660,6781,2024-10-20,383.08
2661,8654,2024-08-11,457.4
2662,3769,2024-10-11,1609.33
2663,1933,2024-11-09,2651.6
2664,2772,2024-03-28,2630.11
2665,410,2024-04-01,4874.66
2666,9629,2024-11-22,2826.11
2667,1483,2025-01-15,1905.69
2668,2848,2024-07-30,687.4
2669,1593,2024-06-26,4765.76
2670,504,2024-09-12,4594.26
2671,927,2024-07-24,3778.34
2672,5872,2024-05-08,4642.72
2673,156,2024-11-07,1094.02
2674,3157,2025-03-02,2298.69
2675,9773,2024-07-28,588.06
2676,6665,2024-06-26,4482.54
2677,3867,2024-06-03,2731.38
2678,1403,2024-10-03,2054.52
2679,297,2024-09-29,4082.23
2680,7041,2024-04-23,2954.72
2681,6081,2024-11-07,4993.02
2682,2095,2025-03-08,3504.09
2683,745,2025-01-26,2425.89
2684,9655,2024-08-07,4621.15
2685,6208,2025-03-01,4491.63
2686,7616,2024-08-21,3298.37
2687,2974,2024-11-30,2527.26
2688,9007,2025-01-23,2258.18
2689,308,2024-04-12,357.96
2690,9617,2025-01-10,3931.86
2691,8109,2024-10-15,1920.25
2692,8280,2025-02-16,1161.5
2693,4870,2024-07-07,369.28
2694,9608,2024-08-03,2080.28
2695,7170,2024-06-09,1267.36
2696,4850,2024-12-22,2666.19
2697,4761,2024-12-25,1028.27
2698,9474,2024-10-21,1705.41
2699,8439,2025-03-08,4655.32
2700,135,2024-07-03,4832.77
2701,5979,2024-06-15,2459.39
2702,415,2024-07-21,2315.99
2703,1766,2024-05-05,3625.93
2704,253,2024-08-12,1786.38
2705,5598,2024-12-17,3362.78
2706,3786,2024-12-27,4059.74
2707,6181,2024-07-07,2969.37
2708,6302,2024-06-05,1365.1
2709,2307,2024-04-10,3625.1
2710,4418,2024-09-01,4553.77
2711,1028,2025-02-19,3964.5
2712,4731,2024-11-27,1472.35
2713,7016,2025-02-05,3526.32
2714,8859,2025-03-19,4716.92
2715,7860,2025-01-18,4305.52
2716,3377,2024-03-25,589.08
2717,522,2024-11-22,3011.83
2718,5587,2024-04-03,754.73
2719,5532,2025-02-27,1241.52
2720,2489,2024-12-28,4387.13
2721,6226,2024-05-02,419.0
2722,3130,2024-04-20,3759.5
2723,9719,2024-04-22,1586.83
2724,3308,2024-10-05,2291.78
2725,9621,2025-01-13,3098.39
2726,5401,2024-12-19,3162.22
2727,245,2024-08-16,3182.5
2728,1843,2024-05-30,134.1
